"Row.names","Connectivity","PValue","pert_id","pert_iname","pert_type","cell_id","pert_idose","pert_itime","distil_id"
"CPC006_PL21_6H:BRD-K01868942-001-02-1:160",0,1,"BRD-K01868942","RS-23597-190","trt_cp","PL21","100 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D08|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D08"
"CPC006_PL21_6H:BRD-K01877528-001-01-6:10",0,1,"BRD-K01877528","TL-HRAS-61","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:I06|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:I06"
"CPC006_PL21_6H:BRD-K01976263-003-04-5:0.63",0,1,"BRD-K01976263","emetine","trt_cp","PL21","500 nM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:N07|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:N07"
"CPC006_PL21_6H:BRD-K02113016-001-01-4:44.4",0,1,"BRD-K02113016","olaparib","trt_cp","PL21","40 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:J02|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:J02"
"CPC006_PL21_6H:BRD-K02822062-001-01-3:10",0,1,"BRD-K02822062","CT-200783","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:A09|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:A09"
"CPC006_PL21_6H:BRD-K02950022-001-01-1:10",0,1,"BRD-K02950022","BMS-299897","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:F23|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F23"
"CPC006_PL21_6H:BRD-K03816923-001-04-7:9.68",0,1,"BRD-K03816923","rottlerin","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K08|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:K08"
"CPC006_PL21_6H:BRD-K04010869-001-02-6:1",0,1,"BRD-K04010869","prostaglandin-a1","trt_cp","PL21","1 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:I14|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:I14"
"CPC006_PL21_6H:BRD-K04430056-001-09-4:80",0,1,"BRD-K04430056","7-nitroindazole","trt_cp","PL21","80 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:B14|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:B14"
"CPC006_PL21_6H:BRD-K04887706-001-01-6:9.1",0,1,"BRD-K04887706","AKT-inhibitor-1-2","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:A24"
"CPC006_PL21_6H:BRD-K05649647-001-03-7:20",0,1,"BRD-K05649647","BRD-K05649647","trt_cp","PL21","20 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P22|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P22"
"CPC006_PL21_6H:BRD-K06854232-001-03-3:10",0,1,"BRD-K06854232","AM-580","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:I18|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:I18"
"CPC006_PL21_6H:BRD-K06980535-003-15-0:10",0,1,"BRD-K06980535","promazine","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:E10|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:E10"
"CPC006_PL21_6H:BRD-K08417745-001-02-9:88.8",0,1,"BRD-K08417745","SID-26681509","trt_cp","PL21","90 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D22|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D22"
"CPC006_PL21_6H:BRD-K08589866-001-01-0:10",0,1,"BRD-K08589866","linsitinib","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:L10|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:L10"
"CPC006_PL21_6H:BRD-K08703257-001-06-3:36.72",0,1,"BRD-K08703257","3-amino-benzamide","trt_cp","PL21","40 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:E07|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:E07"
"CPC006_PL21_6H:BRD-K09499853-305-01-1:10",0,1,"BRD-K09499853","KU-0060648","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:A19"
"CPC006_PL21_6H:BRD-K10705233-003-02-8:40",0,1,"BRD-K10705233","GW-405833","trt_cp","PL21","40 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:F12|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F12"
"CPC006_PL21_6H:BRD-K10882151-001-06-8:40",0,1,"BRD-K10882151","BO2-inhibits-RAD51","trt_cp","PL21","40 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:E11|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:E11"
"CPC006_PL21_6H:BRD-K12502280-001-01-5:11.1",0,1,"BRD-K12502280","TG-101348","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:G09|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:G09"
"CPC006_PL21_6H:BRD-K12762134-001-01-3:11.1",0,1,"BRD-K12762134","XAV-939","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:H01|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H01"
"CPC006_PL21_6H:BRD-K12994359-001-07-7:177.6",0,1,"BRD-K12994359","valdecoxib","trt_cp","PL21","100 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:H02|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H02"
"CPC006_PL21_6H:BRD-K13049116-001-01-6:10",0,1,"BRD-K13049116","BMS-754807","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:N21|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:N21"
"CPC006_PL21_6H:BRD-K14329163-001-01-3:10",0,1,"BRD-K14329163","BAY-K-8644-(S)-(-)","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:I01|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:I01"
"CPC006_PL21_6H:BRD-K14888893-001-05-6:10",0,1,"BRD-K14888893","minoxidil","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:N24|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:N24"
"CPC006_PL21_6H:BRD-K15025317-001-05-2:10",0,1,"BRD-K15025317","BAY-11-7082","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:I20|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:I20"
"CPC006_PL21_6H:BRD-K15563106-001-08-1:177.6",0,1,"BRD-K15563106","phloretin","trt_cp","PL21","100 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:H08|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H08"
"CPC006_PL21_6H:BRD-K16406336-311-01-2:10",0,1,"BRD-K16406336","methylene-blue","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:G02|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:G02"
"CPC006_PL21_6H:BRD-K16701932-001-01-1:80",0,1,"BRD-K16701932","Gly-Gly-PALO","trt_cp","PL21","80 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:B15|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:B15"
"CPC006_PL21_6H:BRD-K17349619-003-01-4:10",0,1,"BRD-K17349619","HLI-373","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P05|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P05"
"CPC006_PL21_6H:BRD-K18190982-002-01-2:44.4",0,1,"BRD-K18190982","COT-10b","trt_cp","PL21","40 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:B19|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:B19"
"CPC006_PL21_6H:BRD-K18849474-001-01-0:79.44",0,1,"BRD-K18849474","dalcetrapib","trt_cp","PL21","80 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:B21|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:B21"
"CPC006_PL21_6H:BRD-K19216856-001-02-7:88.8",0,1,"BRD-K19216856","epigallocatechin","trt_cp","PL21","90 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:H24|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H24"
"CPC006_PL21_6H:BRD-K19295594-001-08-5:11.1",0,1,"BRD-K19295594","gossypol","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:G11|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:G11"
"CPC006_PL21_6H:BRD-K19796430-001-01-5:10",0,1,"BRD-K19796430","sonidegib","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:A23|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:A23"
"CPC006_PL21_6H:BRD-K21614065-001-01-8:14",0,1,"BRD-K21614065","BRD-K21614065","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:E17|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:E17"
"CPC006_PL21_6H:BRD-K21672174-001-02-2:160",0,1,"BRD-K21672174","Ro-28-1675","trt_cp","PL21","100 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D06|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D06"
"CPC006_PL21_6H:BRD-K25690923-001-01-6:40",0,1,"BRD-K25690923","4-iodo-6-phenylpyrimidine","trt_cp","PL21","40 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D01|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D01"
"CPC006_PL21_6H:BRD-K26664453-001-03-4:10",0,1,"BRD-K26664453","cytochalasin-b","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:G15|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:G15"
"CPC006_PL21_6H:BRD-K28307902-001-10-0:28.96",0,1,"BRD-K28307902","flutamide","trt_cp","PL21","30 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:B20|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:B20"
"CPC006_PL21_6H:BRD-K30064966-001-01-5:11.1",0,1,"BRD-K30064966","BRD-K30064966","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P11|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P11"
"CPC006_PL21_6H:BRD-K30677119-001-01-0:11.1",0,1,"BRD-K30677119","PP-30","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P13|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P13"
"CPC006_PL21_6H:BRD-K30707190-001-02-5:80",0,1,"BRD-K30707190","PNU-74654","trt_cp","PL21","80 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D02|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D02"
"CPC006_PL21_6H:BRD-K32330832-001-01-0:11.1",0,1,"BRD-K32330832","VER-155008","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P15|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P15"
"CPC006_PL21_6H:BRD-K32536677-001-01-0:10",0,1,"BRD-K32536677","AGK-2","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P17|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P17"
"CPC006_PL21_6H:BRD-K33272502-001-01-2:40",0,1,"BRD-K33272502","DG-041","trt_cp","PL21","40 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:N02|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:N02"
"CPC006_PL21_6H:BRD-K34581968-001-01-2:11.1",0,1,"BRD-K34581968","BMS-536924","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P19|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P19"
"CPC006_PL21_6H:BRD-K35716340-001-02-0:12",0,1,"BRD-K35716340","BRD-K35716340","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P24|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P24"
"CPC006_PL21_6H:BRD-K35723520-001-01-0:10",0,1,"BRD-K35723520","darinaparsin","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:N20|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:N20"
"CPC006_PL21_6H:BRD-K35960502-001-10-1:10",0,1,"BRD-K35960502","niclosamide","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:E12|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:E12"
"CPC006_PL21_6H:BRD-K36927236-001-17-7:10",0,1,"BRD-K36927236","glibenclamide","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:F11|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F11"
"CPC006_PL21_6H:BRD-K39503511-001-02-1:80",0,1,"BRD-K39503511","quiflapon","trt_cp","PL21","80 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:O16|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:O16"
"CPC006_PL21_6H:BRD-K41859756-001-01-9:10",0,1,"BRD-K41859756","NVP-AUY922","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:H15|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H15"
"CPC006_PL21_6H:BRD-K41895714-001-02-2:10",0,1,"BRD-K41895714","AS-605240","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:C06|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:C06"
"CPC006_PL21_6H:BRD-K45399554-001-03-2:10",0,1,"BRD-K45399554","CAM-9-027-3","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:O19|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:O19"
"CPC006_PL21_6H:BRD-K45446451-001-01-9:11.1",0,1,"BRD-K45446451","JZL-184","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:H09|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H09"
"CPC006_PL21_6H:BRD-K47983010-001-02-1:10",0,1,"BRD-K47983010","BX-795","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:M04|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:M04"
"CPC006_PL21_6H:BRD-K48923948-001-01-5:11.1",0,1,"BRD-K48923948","BMS-641988","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:H11|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H11"
"CPC006_PL21_6H:BRD-K49371609-310-01-1:0.09",0,1,"BRD-K49371609","PIK-75","trt_cp","PL21","100 nM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:M08|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:M08"
"CPC006_PL21_6H:BRD-K49456190-001-01-0:10",0,1,"BRD-K49456190","prima-1-met","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:M12|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:M12"
"CPC006_PL21_6H:BRD-K50128260-001-01-6:160",0,1,"BRD-K50128260","sildenafil","trt_cp","PL21","100 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:B08|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:B08"
"CPC006_PL21_6H:BRD-K50590187-001-10-8:160",0,1,"BRD-K50590187","capsaicin","trt_cp","PL21","100 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D09|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D09"
"CPC006_PL21_6H:BRD-K50776152-001-07-0:40",0,1,"BRD-K50776152","BRD-K50776152","trt_cp","PL21","40 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D11|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D11"
"CPC006_PL21_6H:BRD-K51575138-001-01-7:10",0,1,"BRD-K51575138","TPCA-1","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K09|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:K09"
"CPC006_PL21_6H:BRD-K51781482-001-01-3:6",0,1,"BRD-K51781482","IKK3-inhibitor-IX","trt_cp","PL21","5 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K01|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:K01"
"CPC006_PL21_6H:BRD-K53414658-001-01-7:10",0,1,"BRD-K53414658","tivozanib","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:M14|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:M14"
"CPC006_PL21_6H:BRD-K53792571-001-02-8:80",0,1,"BRD-K53792571","inhibitor-BEC","trt_cp","PL21","80 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D17|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D17"
"CPC006_PL21_6H:BRD-K53855319-001-01-2:11.1",0,1,"BRD-K53855319","SRT-1720","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:M16|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:M16"
"CPC006_PL21_6H:BRD-K54233340-300-01-0:10",0,1,"BRD-K54233340","dorsomorphin","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:E02|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:E02"
"CPC006_PL21_6H:BRD-K55966568-001-01-3:6",0,1,"BRD-K55966568","orantinib","trt_cp","PL21","5 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K05|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:K05"
"CPC006_PL21_6H:BRD-K56301217-001-01-7:11.1",0,1,"BRD-K56301217","ABT-737","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:I02|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:I02"
"CPC006_PL21_6H:BRD-K56851771-001-02-7:0.25",0,1,"BRD-K56851771","enzalutamide","trt_cp","PL21","100 nM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:N16|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:N16"
"CPC006_PL21_6H:BRD-K57011718-001-01-5:10",0,1,"BRD-K57011718","UK-356618","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:C01|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:C01"
"CPC006_PL21_6H:BRD-K57080016-001-04-3:80",0,1,"BRD-K57080016","selumetinib","trt_cp","PL21","80 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D04|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D04"
"CPC006_PL21_6H:BRD-K58550667-001-01-2:0.08",0,1,"BRD-K58550667","FK-866","trt_cp","PL21","100 nM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:J18|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:J18"
"CPC006_PL21_6H:BRD-K59019422-001-01-3:10",0,1,"BRD-K59019422","BRD-K59019422","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:G24|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:G24"
"CPC006_PL21_6H:BRD-K59184148-001-04-2:10",0,1,"BRD-K59184148","SB-216763","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:C02|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:C02"
"CPC006_PL21_6H:BRD-K59470558-003-01-0:10",0,1,"BRD-K59470558","BRD-K59470558","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:A08|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:A08"
"CPC006_PL21_6H:BRD-K59597909-001-10-1:10",0,1,"BRD-K59597909","phenothiazine","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:M11|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:M11"
"CPC006_PL21_6H:BRD-K59962020-001-06-9:10",0,1,"BRD-K59962020","CHEMBL-374350","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:O12|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:O12"
"CPC006_PL21_6H:BRD-K61033289-001-01-2:10",0,1,"BRD-K61033289","15-delta-prostaglandin-j2","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:O13|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:O13"
"CPC006_PL21_6H:BRD-K61053657-001-01-4:80",0,1,"BRD-K61053657","BRD-K61053657","trt_cp","PL21","80 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D10|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D10"
"CPC006_PL21_6H:BRD-K61250553-003-13-2:10",0,1,"BRD-K61250553","loperamide","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:I24|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:I24"
"CPC006_PL21_6H:BRD-K61662457-001-02-2:20",0,1,"BRD-K61662457","CAY-10594","trt_cp","PL21","20 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:D16|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:D16"
"CPC006_PL21_6H:BRD-K61829047-001-01-6:10",0,1,"BRD-K61829047","7b-cis","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:K22|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:K22"
"CPC006_PL21_6H:BRD-K62965247-001-01-5:10",0,1,"BRD-K62965247","tipifarnib-P2","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:O04|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:O04"
"CPC006_PL21_6H:BRD-K63195589-001-01-4:10",0,1,"BRD-K63195589","tipifarnib","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:O06|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:O06"
"CPC006_PL21_6H:BRD-K64451768-001-01-3:10",0,1,"BRD-K64451768","GANT-58","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P20|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P20"
"CPC006_PL21_6H:BRD-K64642496-001-01-6:40",0,1,"BRD-K64642496","KO-143","trt_cp","PL21","40 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:O24"
"CPC006_PL21_6H:BRD-K66792149-001-01-8:11.1",0,1,"BRD-K66792149","quinoclamine","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:H19|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H19"
"CPC006_PL21_6H:BRD-K67844266-001-01-3:11.1",0,1,"BRD-K67844266","pevonedistat","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:H21|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:H21"
"CPC006_PL21_6H:BRD-K68065987-300-03-4:10",0,1,"BRD-K68065987","MK-2206","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:C17|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:C17"
"CPC006_PL21_6H:BRD-K68143200-001-05-9:10",0,1,"BRD-K68143200","NSC-95397","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:J01|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:J01"
"CPC006_PL21_6H:BRD-K68185022-001-06-4:70.07",0,1,"BRD-K68185022","ursolic-acid","trt_cp","PL21","70 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:F22|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F22"
"CPC006_PL21_6H:BRD-K68336408-001-04-2:56.78",0,1,"BRD-K68336408","tyrphostin-AG-1478","trt_cp","PL21","60 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:F16|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F16"
"CPC006_PL21_6H:BRD-K69181860-001-01-8:10",0,1,"BRD-K69181860","ARG-CSC-91","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:G22|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:G22"
"CPC006_PL21_6H:BRD-K70792160-003-02-0:24",0,1,"BRD-K70792160","10-DEBC","trt_cp","PL21","20 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:P06|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:P06"
"CPC006_PL21_6H:BRD-K71726959-001-06-7:122.55",0,1,"BRD-K71726959","BRD-K71726959","trt_cp","PL21","100 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:F18|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F18"
"CPC006_PL21_6H:BRD-K71799778-001-03-0:80",0,1,"BRD-K71799778","BML-259","trt_cp","PL21","80 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:F20|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:F20"
"CPC006_PL21_6H:BRD-K71799949-001-20-8:96",0,1,"BRD-K71799949","carbamazepine","trt_cp","PL21","100 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:A11|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:A11"
"CPC006_PL21_6H:BRD-K73261812-001-01-1:10",0,1,"BRD-K73261812","BRD-K73261812","trt_cp","PL21","10 µM","6 h","CPC006_PL21_6H_X1_F1B4_DUO52HI53LO:J05|CPC006_PL21_6H_X2_F1B4_DUO52HI53LO:J05"
